KEYILIE1;KEYILIE2;LIENR;LIENAME;LIEANSPA;LIESTRAS;LIEPLZOR;LIEERGNZ;LIETELNR;LIEFAXNR;LIERBPRZ;LIEABPRZ;LIEMSTSL;LIEZBDSL;LIELIEGR;LIELIESP;LIELIETX;LIEKRENR;LIEUSTID;LIEVERKZ;LIELNDSL;LIEKUBEZ;LIEKUNZE;LIELGBST1;LIELGBST2;LIELGBST3;LIELGBST4;LIELGBST5;LIELGBST6;LIELGBST7;LIELGBST8;LIELGBST9;LIELGBST10;LIELGBST11;LIELGBST12;LIELGBST13;LIELGBST14;LIELGBST15;LIELGBST16;LIELGBST17;LIELGBST18;LIELGBST19;LIELGBST20;LIELGBST21;LIELGBST22;LIELGBST23;LIELGBST24;LIELGBST25;LIELGBST26;LIELGBST27;LIELGBST28;LIELGBST29;LIELGBST30;LIEKRELM;LIELEERG;LIEANOTE;LIEBNOTE;LIECNOTE;LIEDOSS;LIEDEVSL;LIEBONKZ;LIEPRUKZ;LIESPRAC;LIEENTVG;LIEMITNR;LIEBOPRZ;LIEKUNNR;LIEMINBW;LIESABNR;LIEZBDEZ;LIEVERDT;LIEVERZT;LIEEZBKZ;LIEMSTLG;LIEMSTEV;LIEEVGEB;LIEDSDKZ;LIESPDKZ;LIESTATS;LIESTAID;LIEEZAFR;LIEBKLND;LIEBKBLZ;LIEBKFNR;LIEKNTNR;LIEMAXBW;LIELWEDT;LIEBSAUS;LIEAUSKO;LIEEAAUS;LIEGLAKZ;LIEILNNR;LIELBDSL;LIEZWEIS;LIEKDREF;LIERBTXT;LIERBBE1;LIERBPR2;LIERBTX2;LIERBBE2;LIERBBA2;LIERBPR3;LIERBTX3;LIERBBE3;LIERBBA3;LIEMSTR1;LIEMSTR2;LIEMSTR3;LIEEDIKZ;LIELWDT;LIEEVGBA;LIEGFART;LIEANLIE;LIEBIC;LIEIBAN;LIEEDISO;LIEGGNNR;LIEDSDRG;LIEDSDLE;LIEGSZVO;LIEGSZBI;LIESEPAM;LIENOSPAV;LIEPORZUG;LIETOUR
091865;Cooperativa Agricola Frutivinhos, V091865;091865;Cooperativa Agricola Frutivinhos;siehe Lieferant 91867;Lugar Senhor dos Pedoes;760727 Vila Nova de Famalicao;Portugal;00351252308780;00351252308789;0;0;  ;101;2000;J;               ;        ;               ;9;010;Cooperativa Agricola Frutivinhos, V;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;9; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;  ;  ;0;0;2;0;IB;0;   ;              ;   ;                    ;0;280516;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;28.05.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
081971;RUI PEDRO DA MOTA VIEIRA RIBEIRO, L081971;081971;RUI PEDRO DA MOTA VIEIRA RIBEIRO;                                   ;Travessa da Abudela 273;4455-024 Lavra;                                   ;00351962510371;                    ;0;0;04;110;5000;N;               ;        ;               ;9;010;RUI PEDRO DA MOTA VIEIRA RIBEIRO, L;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2; ;00;0;0;01;1;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;VB;0;   ;              ;   ;                    ;0;200616;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;20.06.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
074795;Groselhymirtilo , 4715-005 Braga   074795;074795;Groselhymirtilo;Sociedade Agricola Lda;Rua Araujo carnda, 168;4715-005 Braga;                                   ;00351919890985;                    ;0;0;04;110;5000;N;               ;        ;PT510445802;9;010;Groselhymirtilo , 4715-005 Braga;      ;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2; ;00;0;0;01;1;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;SU;0;   ;              ;   ;                    ;0;100716;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;10.07.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
074796;Marco Miguel Costa Gomes, 4700-262 074796;074796;Marco Miguel Costa Gomes;                                   ;Rua Costa Gomes, No 45 4 DT FR Real;4700-262 Braga;                                   ;00351965231926;0;0;0;04;110;5000;N;               ;        ;               ;9;010;Marco Miguel Costa Gomes, 4700-262;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;VB;0;   ;              ;   ;                    ;0;100716;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;10.07.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
080599;Teboza                             080599;080599;Teboza B.V.;                                   ;Zandberg 14B;5988 NW Helden;                                   ;                    ;                    ;0;0;05;110;7000;N;               ;        ;               ;9;003;Teboza;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;180616;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;18.06.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
070144;AGROGANP, Exploracao Agricola Lda, 070144;070144;AGROGANP, Exploracao Agricola Lda;                                   ;Rua do Carvalho no 176 b;4760-089 Cabecudos Vila Nova de F;                                   ;00351917500998;                    ;0;0;04;101;5000;N;               ;        ;P510721800;9;010;AGROGANP, Exploracao Agricola Lda,;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;VB;0;   ;              ;   ;                    ;0;250616;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;25.06.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
078892;Castro Paiva & Gomez Moreira, Lda, 078892;078892;Castro Paiva & Gomez Moreira, Lda;                                   ;Rua das Flores, 50;4770-573 Sao Cosme do Vale VN Fam;                                   ;00351962779256;                    ;0;0;04;101;5000;N;               ;        ;               ;9;010;Castro Paiva & Gomez Moreira, Lda,;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;QM;0;   ;              ;   ;                    ;0;200616;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;20.06.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
078893;Muench GbR, Grafschaft             078893;078893;Esther & Peter Münch GbR;Grafschafter Beerenhof;Max-Planck-Str.2;53501 Grafschaft Gelsdorf;                                   ;0222259998998;022258365383;0;0;08;120;3000;N;               ;        ;               ;9;004;Muench GbR, Grafschaft;      ;0;0;67;0;0;0;0;0;0;0;0;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;280617;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;28.06.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
083835;So Farm So Good Lda, Ponte GMR     083835;083835;So Farm So Good Lda;                                   ;Urbanizacao Monte Carreira N^405;4805-285 Ponte GMR;                                   ;351/917854113;351/;0;0;04;111;5000;N;               ;        ;510552250;9;010;So Farm So Good Lda, Ponte GMR;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;QM;0;   ;              ;   ;                    ;0;100716;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;10.07.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
070820;Bakunde Exploracao Agricola lda, Ca070820;070820;Bakunde Exploracao Agricola lda;                                   ;Rua do Carvalho 176 A;4770-071 Calbecudos VN de Famalicao;                                   ;351 932545091;351;0;0;04;101;5000;N;               ;        ;               ;9;010;Bakunde Exploracao Agricola lda, Ca;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2; ;00;0;0;01;2;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;QM;0;   ;              ;   ;                    ;0;100716;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;10.07.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
085022;Terra Exports LLC, Las Vegas Nevada085022;085022;Terra Exports LLC;                                   ;S. Maryland PKWy, Suite A 5 to 159;9850 Las Vegas Nevada;USA;001 7028520933;001;0;0;05;110;6000;N;               ;        ;               ;9;400;Terra Exports LLC, Las Vegas Nevada;      ;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2;9; ;00;0;0;01;0;        ;0;          ;0;WH;   ;        ;      ;0;05;05;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;240816;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;24.08.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
072860;Elisa Berry BH d.o.o,., ZIVINICE   072860;072860;Elisa Berry BH d.o.o,.;                                   ;Ulica Magistrati put Maline A-290;75270 ZIVINICE;                                   ;                    ;                    ;0;0;05;101;6000;N;               ;        ;               ;9;004;Elisa Berry BH d.o.o,., ZIVINICE;      ;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;9; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;05;05;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;150717;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;15.07.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
073631;Fresh World International Sp. Z.o.o073631;073631;Fresh World International Sp. Z.o.o;                                   ;ul Swierkowa 3a;05-850 Ozarow Mazowiecki;                                   ;0048/691999525;0048/;3,6;0;04;1 Z;5000;N;               ;        ;               ;9;060;Fresh World International Sp. Z.o.o;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;QM;0;   ;              ;   ;                    ;0;030716;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;03.07.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
091867;Fruitivinhos Coop. Agric.V.N. Famal091867;091867;Fruitivinhos Coop. Agric.V.N. Famal;                                   ;Lugar Senhor dos Perdoes;4760727 Ribeiro;Portugal;00351252308780;00351252308789;0;0;  ;101;2000;N;               ;        ;               ;9;010;Fruitivinhos Coop. Agric.V.N. Famal;      ;0;0;-15;0;-16;0;-15;-190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;9; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;  ;  ;0;0;2;0;IB;0;   ;              ;   ;                    ;0;270516;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;27.05.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
075625;Ideal Fruits S.L., Valladolid      075625;075625;Ideal Fruits S.L.;                                   ;cL. Espana 4;47008 Valladolid;                                   ;0034/921065025;0034/;0;0;04;116;5000;N;               ;        ;               ;9;011;Ideal Fruits S.L., Valladolid;      ;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;9; ;00;0;0;01;0;        ;0;          ;0;CA;   ;        ;      ;0;04;04;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;070517;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;07.05.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
070821;Brueckel                           070821;070821;Iris Brückel;                                   ;Bockhorn Nr. 40;29664 Walsrode;                                   ;05162/3245;05162/;0;0;08;110;3000;N;               ;        ;               ;9;004;Brueckel;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;  ;  ;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;070817;0; ;0;0;               ;   ; ;      ;RV;0;0;Entsorgungskost;0;0;0;               ;0;0;  ;  ;  ;1;07.08.2017 00:00;0; ;0;           ;                                  ;0;               ;1;    ;     ;     ;                                   ;0;0;9999
088914;Campos Goncalves Coutinho,4700-752 088914;088914;Campos Goncalves Coutinho;Alexandra Isabel Lobo;Rua Sophia Mello Breyener Lote E1;4700-752 Palmeira-Braga;                                   ;0351918707809;0;0;0;04;120;5000;N;               ;        ;               ;9;010;Campos Goncalves Coutinho,4700-752;      ;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;9; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;081116;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;08.11.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
088915;Fernandes Teixeira, Ribeira de Pena088915;088915;Fernandes Teixeira;Jose Nuno;Rua do Pereiro no 4-Salvador;4870-126 Ribeira de Pena;                                   ;                    ;                    ;0;0;04;120;5000;N;               ;        ;               ;9;010;Fernandes Teixeira, Ribeira de Pena;      ;0;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;9; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;081116;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;08.11.2016 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
070150;Aartsenfruit Breda b.v., NR Breda  070150;070150;Aartsenfruit Breda b.v.;                                   ;Heilaar-Noordweg 9;4814 NR Breda;                                   ;                    ;                    ;0;0;04;113;5000;N;               ;        ;               ;9;003;Aartsenfruit Breda b.v., NR Breda;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2; ;00;0;0;01;0;        ;0;          ;0;MH;   ;        ;      ;0;04;04;0;0;2;0;QM;0;   ;              ;   ;                    ;0;040817;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;04.08.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
081928;Remolino, Frutas, Moguer           081928;081928;Frutas Remolino S.L.;C.I.F. S-21154109;Polg. El Agarrobito, Parc 71-72;21800 Moguer (Huelva);                                   ;                    ;                    ;0;0;04;110;5000;N;               ;81928;               ;9;011;Remolino, Frutas, Moguer;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;3; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;250510;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;25.05.2010 00:00;;;;;;;;;;;;;;;9999
085016;Tichero Evros                      085016;085016;Tichero Evros, A.S.K.G.E.;                                   ;                                   ;68003 Tichero Evros;                                   ;                    ;                    ;0;0;04;110;5000;N;               ;        ;               ;9;009;Tichero Evros;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2; ;00;0;0;01;0;        ;0;          ;0;DS;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;180713;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;18.07.2013 00:00;0; ;0;           ;                                  ;0;               ;;;;;;;;9999
070795;Bassatine Maghreb sarl,MA-Kenitra  070795;070795;AB Bassatine Maghreb sarl;                                   ;66, rue Loubnane - Appt. 2;Kenitra;                                   ;+212616859785;+2122537904010;0;0;  ;113;6000;N;               ;        ;               ;9;204;Bassatine Maghreb sarl,MA-Kenitra;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;2; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;130613;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;13.06.2013 00:00;0; ;0;           ;                                  ;0;               ;0;    ;;;;;;9999
084017;SOFF                               084017;084017;SOFF d.o.o.;                                   ;Brjink bb;75246 Celic;                                   ;+38761103730;+38735663119;0;0;05;101;6000;N;               ;        ;               ;9;005;SOFF;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;  ;  ;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;230817;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;23.08.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;;;;9999
074476;GMS Tarim, Yenicekent Kasabasi     074476;074476;GMS Tarim San. Ve Tic Ltd.;                                   ;Cumhuriyet Mh. Muzaffer Arici B. 11;24000 Yenicekent Kasabasi;                                   ;+902584346264;+;0;0;05;101;3000;N;               ;        ;               ;9;052;GMS Tarim, Yenicekent Kasabasi;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;  ;  ;0;0;2;0;SU;0;   ;              ;   ;                    ;0;290613;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;29.06.2013 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;;;;9999
079125;Naturkost Ernst Weber GmbH, Muenche079125;079125;Naturkost Ernst Weber GmbH;                                   ;Schäftlarnstr. 10;81371 München;                                   ;+4989746342-64;+4989746342-22;0;0;  ;113;4000;N;               ;        ;               ;9;004;Naturkost Ernst Weber GmbH, Muenche;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;  ;  ;0;0;2;0;AD;0;   ;              ;   ;                    ;0;281013;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;28.10.2013 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;;;;9999
075622;Intercon, Sevilla                  075622;075622;Intercon;Intercontinental de comercio;C/Perez Galdos, 28;41004 Sevilla;                                   ;                    ;                    ;0;0;04;113;5000;N;               ;        ;               ;9;011;Intercon, Sevilla;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;  ;  ;0;0;2;0;VB;0;   ;              ;   ;                    ;0;050813;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;05.08.2013 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;;;;9999
091436;EZS Identtechnik Gmbh, Dietmannsrie091436;091436;EZS Identtechnik Gmbh;                                   ;Welserstraße 4;87463 Dietmannsried;                                   ;008374/23444;008374/23445;0;0;09;110;7000;N;               ;        ;               ;9;004;EZS Identtechnik Gmbh, Dietmannsrie;      ;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;9; ;00;0;0;01;0;        ;0;DO36523;0;--;   ;        ;      ;0;02;  ;0;0;2;0;WH    ;0;   ;              ;   ;                    ;0;010817;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;01.08.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
074236;GRAMM AGROPECUARIA SA, Buenos Aires074236;074236;GRAMM AGROPECUARIA SA;                                   ;Av. Del Libertador 6343-Piso 3A;C1428 Buenos Aires;                                   ;                    ;                    ;0;0;05;110;6000;N;               ;        ;               ;9;528;GRAMM AGROPECUARIA SA, Buenos Aires;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;9; ;00;0;0;01;0;        ;0;          ;0;MH;   ;        ;      ;0;05;05;0;0;2;0;SU;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;01.01.1980 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
079854;Tilla Berries,s S.L.U., Gibraléon H079854;079854;Tilla Berries,s S.L.U.;Plus Berries;Ctra. Huelva-Ayamonte;C.P.21500 Gibraléon Huelva;                                   ;                    ;                    ;0;0;04;113;5000;N;               ;        ;               ;9;011;Tilla Berries,s S.L.U., Gibraléon H;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;9;9; ;00;0;0;07;1;        ;0;          ;0;MH;   ;        ;      ;0;04;04;0;0;2;0;SU    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;01.01.1980 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
079131;New Deal-Agriculture LDA, Belas    079131;079131;New Deal-Agriculture LDA;Farm: Quinta Da Areia;Apartado 05;2605-197 Belas;                                   ;351935330000;;0;0;04;110;5000;N;               ;        ;               ;9;010;New Deal-Agriculture LDA, Belas;      ;0;0;12;0;5;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;9; ;00;0;0;01;0;        ;0;          ;0;MT;   ;        ;      ;0;04;04;0;0;2;0;RRA;0;   ;              ;   ;                    ;0;050917;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;05.09.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
080600;Puliberries S.L., Bonares (Huelva) 080600;080600;Puliberries S.L.;                                   ;Pg El Corchito Parcelas 21,22 Y 23;21830 Bonares (Huelva);                                   ;34636757400;                    ;0;0;04;110;5000;N;               ;        ;               ;9;011;Puliberries S.L., Bonares (Huelva);      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;MH;   ;        ;      ;0;04;04;0;0;0;0;SU    ;0;   ;              ;   ;                    ;0;      ;0; ; ;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;0;01.01.1980 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
099809;Dieter Schwerin - Retouren, Duisbur099809;099809;Dieter Schwerin - Retouren;                                   ;Paul-Rücker-Str. 6b;47059 Duisburg;                                   ;                    ;                    ;0;0;  ;170;4000;N;               ;        ;               ;9;004;Dieter Schwerin - Retouren, Duisbur;      ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;RG;   ;        ;      ;0;  ;  ;0;0;2;0;MB;0;   ;              ;   ;                    ;0;210717;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;21.07.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
074979;van der Hamm, Mannheim             074979;074979;van der Hamm;Fruchthandelsges.mbH;Gottlieb-Daimler-Str. 14;68165 Mannheim;                                   ;0621409030;06214600742;0;0;01;113;4000;N;               ;        ;               ;9;004;van der Hamm, Mannheim;      ;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;9;9; ;00;0;0;01;0;        ;0;          ;0;AF;   ;        ;      ;0;02;  ;0;0;2;0;SU    ;0;   ;              ;   ;                    ;0;010217;0; ;0;0;               ;   ; ;      ;               ;0;0;               ;0;0;0;               ;0;0;  ;  ;  ;1;01.02.2017 00:00;0; ;0;           ;                                  ;0;               ;0;    ;     ;     ;                                   ;0;0;9999
